link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,,Cost (RS),cost,liked
https://www.zomato.com/pune/eagle-brothers-pizza-wakad,"Eagle Brother's Pizza
                                    ",Quick Bites,Wakad,3.7,-253,3.6,"-2,764","Desserts,Beverages,Fast Food,Pizza,",, 400,Rs. 400,"Peri Peri Chicken, Paneer Peri Peri, White Sauce Pasta, Peri Peri Pizza, Stuffed Garlic Bread"
https://www.zomato.com/pune/eagle-brothers-pizza-hinjawadi,"Eagle Brother's Pizza
                                    ",Food Court,Hinjawadi,3.6,-55,3.3,-849,"Desserts,Beverages,Fast Food,Pizza,",, 400,Rs. 400,"Pizza, Paneer Makhani, Garlic Bread"
https://www.zomato.com/pune/eagle-brothers-pizza-wanowrie,"Eagle Brother's Pizza
                                    ",Casual Dining,Wanowrie,3.8,-89,3.8,-863,"Desserts,Beverages,Fast Food,Pizza,",, 400,Rs. 400,"Pizza, Garlic Bread"
https://www.zomato.com/pune/lunchbox-wakad,"Lunchbox
                                    ",,Wakad,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-erandwane,"Lunchbox
                                    ",,Erandwane,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-camp-area,"Lunchbox
                                    ",,Camp Area,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-bibvewadi,"Lunchbox
                                    ",,Bibvewadi,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-pimple-saudagar,"Lunchbox
                                    ",,Pimple Saudagar,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-2-kharadi,"Lunchbox
                                    ",,Kharadi,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-1-hinjawadi,"Lunchbox
                                    ",,Hinjawadi,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-1-kondhwa,"Lunchbox
                                    ",,Kondhwa,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-dhayari,"Lunchbox
                                    ",,Dhayari,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-1-pimple-gurav,"Lunchbox
                                    ",,Pimple Gurav,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-bhosari,"Lunchbox
                                    ",,Bhosari,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-kondhwa,"Lunchbox
                                    ",,Kondhwa,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-katraj,"Lunchbox
                                    ",,Katraj,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-wagholi,"Lunchbox
                                    ",,Wagholi,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-baner,"Lunchbox
                                    ",,Baner,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-nibm-road,"Lunchbox
                                    ",,NIBM Road,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-kharadi,"Lunchbox
                                    ",,Kharadi,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-karve-nagar,"Lunchbox
                                    ",,Karve Nagar,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-pimpri,"Lunchbox
                                    ",,Pimpri,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-shaniwar-peth,"Lunchbox
                                    ",,Shaniwar Peth,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-hadapsar,"Lunchbox
                                    ",,Hadapsar,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-sinhgad-road,"Lunchbox
                                    ",,Sinhgad Road,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-hinjawadi,"Lunchbox
                                    ",,Hinjawadi,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-1-karve-nagar,"Lunchbox
                                    ",,Karve Nagar,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-1-bavdhan,"Lunchbox
                                    ",,Bavdhan,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-dhanori,"Lunchbox
                                    ",,Dhanori,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-pimple-nilakh,"Lunchbox
                                    ",,Pimple Nilakh,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-1-viman-nagar,"Lunchbox
                                    ",,Viman Nagar,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-narhe,"Lunchbox
                                    ",,Narhe,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-1-kharadi,"Lunchbox
                                    ",,Kharadi,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-wadgaon-sheri,"Lunchbox
                                    ",,Wadgaon Sheri,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/lunchbox-ravet,"Lunchbox
                                    ",,Ravet,0,,,,"Beverages,Desserts,North Indian,Chinese,",, 400,Rs. 400,
https://www.zomato.com/pune/jija-pure-veg-sadashiv-peth,"Jija Pure Veg
                                    ",Casual Dining,Sadashiv Peth,3.2,-39,4.1,"-1,676","Street Food,Beverages,South Indian,Chinese,North Indian,",, 500,Rs. 500,
https://www.zomato.com/pune/maak-o-pizza-sandwiches-nigdi,"Maak-O-Pizza & Sandwiches
                                    ",Food Court,Nigdi,3.9,-118,3.7,"-1,381","Sandwich,Pizza,",, 300,Rs. 300,"Sandwich, Coffee, Paneer Makhani Pizza, French Fries"
https://www.zomato.com/pune/atithi-1-kalyani-nagar,"Atithi
                                    ",Casual Dining,Kalyani Nagar,3.1,(57 Reviews),,,"Continental,Chinese,North Indian,",, 1000,Rs. 1000,"Gulab Jamun, Tandoori Chicken, Chicken Saagwala, Tikki"
https://www.zomato.com/pune/pokket-cafe-chinchwad,"Pokket Cafe
                                    ",Quick Bites,Chinchwad,3.5,-18,3.9,-209,"Desserts,Beverages,Pizza,Burger,Fast Food,",, 400,Rs. 400,
https://www.zomato.com/pune/chinese-room-oriental-erandwane,"Chinese Room Oriental
                                    ",Casual Dining,Erandwane,3.5,-410,4.1,-387,"Seafood,Asian,Chinese,",, 1200,Rs. 1200,"Spring Roll, Manchow Soup, Dumplings, Saiwoo Chicken, Brownie, Mixed Fried Rice, Hakka Noodles"
https://www.zomato.com/pune/kwality-family-resto-bar-erandwane,"Kwality Family Resto Bar
                                    ","Casual Dining,Bar",Erandwane,3.8,-49,4.1,-209,"Desserts,South Indian,Biryani,Chinese,Mughlai,Fast Food,North Indian,",, 1100,Rs. 1100,
https://www.zomato.com/pune/desi-chulha-wakad,"Desi Chulha
                                    ",Quick Bites,Wakad,3.8,-257,3.2,-979,"Biryani,Chinese,North Indian,",, 500,Rs. 500,"Chicken Biryani, Koyle Da Kukkad, Butter Chicken, Dum Paneer Kali Mirch, Tandoori Chicken, Butter Naan, Dum Biryani"
https://www.zomato.com/pune/area-78-balewadi,"Area 78
                                    ",Food Court,Balewadi,3.1,-34,3.8,-164,"Street Food,North Indian,",, 200,Rs. 200,
https://www.zomato.com/pune/yumme-tumme-salunkhe-vihar-road,"Yumme Tumme
                                    ",Quick Bites,Salunkhe Vihar Road,3.4,-47,3.9,-66,"Fast Food,",, 300,Rs. 300,
https://www.zomato.com/pune/red-chilly-chinese-hadapsar,"Red Chilly Chinese
                                    ",Quick Bites,Hadapsar,3.6,-42,3.4,-220,"Chinese,",, 250,Rs. 250,
https://www.zomato.com/pune/shandong-chinese-wadgaon-sheri,"Shandong Chinese
                                    ",,Wadgaon Sheri,0,,,,"Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/the-coriander-leaf-kothrud,"The Coriander Leaf
                                    ","Casual Dining,Bar",Kothrud,4,-194,3.8,-138,"Beverages,Continental,Chinese,North Indian,",, 1400,Rs. 1400,"Mocktails, Cheese Garlic Naan, Fried Noodles, Dal Tadka, Mutton Rara, Cocktails"
https://www.zomato.com/pune/cafe-tunes-mg-road,"Cafe Tunes
                                    ","Casual Dining,Bar",MG Road,3.9,(216 Reviews),,,"Italian,Asian,Finger Food,Continental,",, 750,Rs. 750,"Beer, Pizza, Mojito, French Fries"
https://www.zomato.com/pune/five-fat-monks-baner,"Five Fat Monks
                                    ",Casual Dining,Baner,4.1,-669,3.9,-876,"Asian,",, 1000,Rs. 1000,"Noodle, Dumplings, Spring Roll, Momos, Kung Pao Chicken, Vegetable Dimsums, Brownie"
https://www.zomato.com/pune/baan-tao-hyatt-pune-yerawada,"Baan Tao - Hyatt Pune
                                    ",Fine Dining,"Hyatt Pune, Nagar Road",4.5,(739 Reviews),,,"Salad,Asian,Malaysian,Vietnamese,Thai,Chinese,",, 3000,Rs. 3000,"Sushi, Salad, Dumplings, Tom Yum Soup, Dimsum Lunch, Clear Soup, Chicken Dim Sum"
https://www.zomato.com/pune/pokket-cafe-chinchwad,"Pokket Cafe
                                    ",Quick Bites,Chinchwad,3.5,-18,3.9,-209,"Desserts,Beverages,Pizza,Burger,Fast Food,",, 400,Rs. 400,
https://www.zomato.com/pune/pokket-cafe-bibvewadi,"Pokket Cafe
                                    ",Café,Bibvewadi,3.3,(16 Reviews),,,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pocket-cafe-akurdi,"Pocket Cafe
                                    ",Café,Akurdi,3.3,(37 Reviews),,,"Desserts,Cafe,",, 400,Rs. 400,
https://www.zomato.com/pune/pokket-cafe-3-pimple-gurav,"Pokket Cafe
                                    ",Café,Pimple Gurav,3.1,-15,3.2,-205,"Fast Food,Desserts,Ice Cream,Cafe,",, 500,Rs. 500,
https://www.zomato.com/pune/pokket-cafe-1-bhosari,"Pokket Cafe
                                    ",Café,Bhosari,0,,,,"Beverages,Fast Food,Pizza,Cafe,",, 300,Rs. 300,
https://www.zomato.com/pune/pokket-cafe-3-bhosari,"Pokket Cafe
                                    ",Café,Bhosari,0,,,,"Fast Food,Cafe,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-1-camp-area,"Pokket Cafe
                                    ",Quick Bites,Camp Area,2.8,(13 Reviews),,,"Desserts,Beverages,Chinese,Fast Food,",, 300,Rs. 300,
https://www.zomato.com/pune/pokket-cafe-2-wagholi,"Pokket Cafe
                                    ",Quick Bites,Wagholi,2.7,-7,2.9,-44,"Desserts,Tea,Beverages,Fast Food,Cafe,",, 500,Rs. 500,
https://www.zomato.com/pune/pokket-cafe-1-wakad,"Pokket Cafe
                                    ",Quick Bites,Wakad,3.1,(7 Reviews),,,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-chandan-nagar,"Pokket Cafe
                                    ",Quick Bites,Chandan Nagar,3.3,-35,3.3,-99,"Beverages,Fast Food,",, 200,Rs. 200,"Burgers, Pizza, Fries"
https://www.zomato.com/pune/pokket-cafe-wagholi,"Pokket Cafe
                                    ","Café,Dessert Parlor",Wagholi,3.3,-48,3.4,-286,"Desserts,Beverages,Pizza,Burger,Fast Food,",, 400,Rs. 400,
https://www.zomato.com/pune/pokket-cafe-1-pimpri,"Pokket Cafe
                                    ",Quick Bites,Pimpri,3.2,-12,3.8,-235,"Tea,Beverages,Pizza,Fast Food,",, 500,Rs. 500,
https://www.zomato.com/pune/pokket-cafe-1-katraj,"Pokket Cafe
                                    ",Café,Katraj,3.4,-79,3.7,-479,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-kondhwa,"Pokket Cafe
                                    ",Quick Bites,Kondhwa,2.8,(8 Reviews),,,"Beverages,Fast Food,",, 300,Rs. 300,
https://www.zomato.com/pune/pokket-cafe-balewadi,"Pokket Cafe
                                    ",Café,Balewadi,3.6,-11,3.4,-62,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-katraj,"Pokket Cafe
                                    ",Café,Katraj,3.2,-19,3.4,-82,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-2-pimpri,"Pokket Cafe
                                    ",Café,Pimpri,3,-8,3.2,-55,"Ice Cream,Fast Food,Cafe,",, 500,Rs. 500,
https://www.zomato.com/pune/pokket-cafe-1-nigdi,"Pokket Cafe
                                    ",Café,Nigdi,2.8,-6,3.7,-109,"Beverages,Desserts,Fast Food,Cafe,",, 500,Rs. 500,
https://www.zomato.com/pune/pokket-cafe-1-sadashiv-peth,"Pokket Cafe
                                    ",Beverage Shop,Sadashiv Peth,2.7,-5,3.3,-23,"Fast Food,Beverages,",, 300,Rs. 300,
https://www.zomato.com/pune/pokket-cafe-1-hadapsar,"Pokket Cafe
                                    ",Café,Hadapsar,3.2,-6,2.9,-21,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-1-wanowrie,"Pokket Cafe
                                    ",Café,Wanowrie,3.5,(20 Reviews),,,"Fast Food,Desserts,Ice Cream,Cafe,",, 500,Rs. 500,
https://www.zomato.com/pune/pokket-cafe-karve-nagar,"Pokket Cafe
                                    ",Café,Karve Nagar,0,,,,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-ravet,"Pokket Cafe
                                    ",Café,Ravet,0,,,,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-1-karve-nagar,"Pokket Cafe
                                    ",Café,Karve Nagar,0,,,,"Burger,Desserts,Fast Food,Italian,Pizza,",, 450,Rs. 450,
https://www.zomato.com/pune/pokket-cafe-sinhgad-road,"Pokket Cafe
                                    ",Café,Sinhgad Road,0,,,,"Beverages,Fast Food,Cafe,",, 450,Rs. 450,
https://www.zomato.com/pune/shandong-chinese-wadgaon-sheri,"Shandong Chinese
                                    ",,Wadgaon Sheri,0,,,,"Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/shandong-chinese-kharadi,"Shandong Chinese
                                    ",,Kharadi,0,,,,"Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/shandong-chinese-wakad,"Shandong Chinese
                                    ",,Wakad,2.7,(14 Reviews),,,"Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/shandong-chinese-kothrud,"Shandong Chinese
                                    ",,Kothrud,3.4,(15 Reviews),,,"Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/shandong-chinese-hinjawadi,"Shandong Chinese
                                    ",,Hinjawadi,0,,,,"Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/shandong-chinese-magarpatta,"Shandong Chinese
                                    ",,Magarpatta,0,,,,"Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/wow-momo-salunkhe-vihar-road,"WOW! Momo
                                    ",Quick Bites,Salunkhe Vihar Road,3.9,(30 Reviews),,,"Fast Food,Momos,",, 300,Rs. 300,
https://www.zomato.com/pune/shivas-kitchen-chandan-nagar,"Shiva's Kitchen
                                    ",Quick Bites,Chandan Nagar,0,,,,"Healthy Food,North Indian,",, 200,Rs. 200,
https://www.zomato.com/pune/mh-12-tasty-chat-and-pav-bhaji-dhankawadi,"MH 12 Tasty Chat And Pav Bhaji
                                    ",,Dhankawadi,2.2,(67 Reviews),,,"South Indian,Chinese,Fast Food,Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/dakkhan-spice-wakad,"Dakkhan Spice
                                    ",Quick Bites,Wakad,4.3,-465,3.7,-452,"Malwani,North Indian,Maharashtrian,",, 550,Rs. 550,"Chicken Thali, Fish, Pandhra Rassa, Mutton Thali, Sea Food, Non Veg Thali, Sol Kadhi"
https://www.zomato.com/pune/three-kitchens-restaurant-and-bar-the-ritz-carlton-yerawada,"Three Kitchens Restaurant And Bar: The Ritz-Carlton
                                    ",Casual Dining,"Ritz Carlton, Yerwada",4,(54 Reviews),,,"European,Asian,North Indian,",, 2000,Rs. 2000,
https://www.zomato.com/pune/vaishnavi-bhel-panipuri-center-karve-nagar,"Vaishnavi Bhel & Panipuri Center
                                    ",,Karve Nagar,4,"(1,451 Reviews)",,,"Beverages,Sandwich,Street Food,",, 100,Rs. 100,
https://www.zomato.com/pune/nisarg-misal-and-snack-house-hadapsar,"Nisarg Misal and Snack House
                                    ",Quick Bites,Hadapsar,3.4,-63,4,-551,"Street Food,",, 100,Rs. 100,"Misal Pav, Pineapple Sheera"
https://www.zomato.com/pune/vrundavans-angat-pangat-hinjawadi,"Vrundavan's Angat Pangat
                                    ",Casual Dining,Hinjawadi,3.8,-340,3.6,"-1,606","Street Food,Chinese,North Indian,",, 750,Rs. 750,"Puran Poli, Aamras, Veg Thali, Panneer Butter Masala, Buttermilk, Biryani, Tandoori Roti"
https://www.zomato.com/pune/as-chinese-yerawada,"AS Chinese
                                    ",Quick Bites,Yerawada,3.3,-48,3.9,-585,"Hyderabadi,Chinese,Biryani,Kebab,North Indian,",, 700,Rs. 700,
https://www.zomato.com/pune/hotel-shivneri-akurdi,"Hotel Shivneri
                                    ",Quick Bites,Akurdi,3.4,-125,3,"-7,822","Chinese,Maharashtrian,North Indian,",, 450,Rs. 450,
https://www.zomato.com/pune/neha-snacks-katraj,"Neha Snacks
                                    ",Quick Bites,Katraj,3.8,-199,3.4,"-7,253","North Indian,Fast Food,",, 300,Rs. 300,"Pav Bhaji, Tea, Masala Pav, Chole Bhature"
https://www.zomato.com/pune/the-gusto-cafe-wagholi,"The Gusto Cafe
                                    ",Quick Bites,Wagholi,3.8,(85 Reviews),,,"Healthy Food,Juices,Fast Food,",, 400,Rs. 400,
https://www.zomato.com/pune/hotel-sai-sagar-bhosari,"Hotel Sai Sagar
                                    ",Casual Dining,Bhosari,3.1,(15 Reviews),,,"Beverages,Street Food,Chinese,North Indian,",, 500,Rs. 500,
https://www.zomato.com/pune/buon-cibo-the-italian-cafe-baner,"Buon Cibo- The Italian Cafe
                                    ",Café,Baner,4.2,-190,3.8,-161,"Beverages,Desserts,Continental,Italian,Pizza,",, 700,Rs. 700,
